ID,Chinese,English,MathA,MathB,Society,Nature
14006052,8,13,4,null,2,null
14006150,9,13,11,null,5,null
14006681,2,7,4,null,11,null
14006686,12,12,5,null,6,null
14006729,14,4,10,null,6,null
14006944,13,1,4,null,2,null
14007018,5,14,9,null,1,null
14007060,15,13,12,null,15,null
14007121,13,15,12,null,2,null
14007543,13,13,2,null,10,null
14007661,1,13,9,null,10,null
14007681,1,13,2,null,14,null
14007787,12,9,8,null,14,null
14007800,14,10,1,null,3,null
14007803,10,15,5,null,2,null
14008008,10,13,4,null,14,null
14008095,12,4,4,null,1,null
14008268,14,10,3,null,1,null
14008939,8,14,5,null,14,null
14009072,15,14,3,null,2,null
14009279,10,11,13,null,15,null
14009458,11,13,15,null,11,null
14009814,2,2,4,null,5,null
14009885,2,7,15,null,4,null
14010025,11,10,11,null,8,null
14010348,4,13,15,null,11,null
14010636,13,7,12,null,11,null
14010685,12,15,10,null,1,null
14011270,13,14,12,null,1,null
14011368,1,15,8,null,15,null
14011437,14,3,14,null,10,null
14011631,4,8,5,null,14,null
14011747,4,15,12,null,15,null
14011845,14,11,15,null,6,null
14011998,13,7,2,null,10,null
14012213,12,2,10,null,5,null
14012306,15,13,14,null,3,null
14012767,2,7,13,null,11,null
14012774,14,11,14,null,14,null
14013027,2,14,14,null,14,null
14013092,2,13,7,null,11,null
14013120,14,7,1,null,13,null
14013172,2,4,9,null,8,null
14013244,8,13,6,null,2,null
14013326,2,15,14,null,8,null
14013359,5,14,10,null,15,null
14013415,15,5,4,null,11,null
14013617,4,1,13,null,13,null
14014233,11,8,11,null,2,null
14014604,10,3,5,null,9,null
14014743,4,1,9,null,12,null
14015007,1,5,1,null,14,null
14015524,4,15,13,null,11,null
14015547,10,3,15,null,1,null
14015670,12,5,10,null,15,null
14015970,13,2,8,null,5,null
14016062,3,8,7,null,9,null
14016319,11,8,14,null,11,null
14016370,3,3,1,null,12,null
14016440,4,9,14,null,11,null
14016616,1,12,11,null,15,null
14016771,14,7,15,null,15,null
14016898,15,1,13,null,13,null
14016942,5,11,13,null,12,null
14017168,13,12,9,null,9,null
14017232,4,2,4,null,6,null
14017523,10,12,3,null,8,null
14017684,12,15,4,null,12,null
14018152,13,9,15,null,10,null
14018397,12,12,12,null,13,null
14018716,12,10,10,null,15,null
14018766,12,9,11,null,13,null
14018804,1,12,12,null,10,null
14019165,15,14,15,null,5,null
14019293,8,9,6,null,15,null
14019411,1,10,1,null,4,null
14019420,8,1,7,null,15,null
14019507,13,14,12,null,11,null
14019830,14,15,13,null,2,null
14019991,3,3,13,null,1,null
14020299,14,15,10,null,3,null
14020412,14,4,3,null,5,null
14020740,14,5,3,null,3,null
14020802,12,9,12,null,14,null
14020833,5,10,10,null,1,null
14020866,15,8,15,null,3,null
14021129,8,2,9,null,14,null
14021643,14,8,13,null,15,null
14021713,3,4,1,null,12,null
14021783,15,9,14,null,13,null
14021870,12,9,2,null,15,null
14021907,4,4,15,null,3,null
14021985,9,9,12,null,15,null
14022015,12,4,12,null,14,null
14022194,12,4,14,null,15,null
14022313,13,12,5,null,14,null
14022485,12,13,15,null,14,null
14022500,14,9,9,null,13,null
14022518,12,5,8,null,1,null
14022559,11,10,13,null,14,null
14022602,15,14,9,null,11,null
14022682,14,14,14,null,15,null
14022692,13,1,4,null,2,null
14023024,4,13,14,null,2,null
14023075,12,13,2,null,15,null
14023232,7,4,12,null,2,null
14023647,12,1,9,null,9,null
14023759,2,12,13,null,7,null
14023837,8,15,14,null,1,null
14024109,13,6,13,null,4,null
14024154,15,1,4,null,12,null
14024169,14,14,14,null,4,null
14024175,2,13,15,null,7,null
14024386,8,14,15,null,14,null
14024408,14,15,15,null,11,null
14024417,8,3,4,null,2,null
14024753,5,2,14,null,10,null
14024881,13,14,15,null,15,null
14025019,13,14,4,null,12,null
14025027,9,3,14,null,2,null
14025063,2,12,3,null,12,null
14025251,14,14,10,null,11,null
14025703,13,5,8,null,15,null
14025777,11,13,10,null,1,null
14025812,3,14,5,null,14,null
14025909,2,14,14,null,13,null
14025979,12,4,8,null,10,null
14026144,12,1,4,null,9,null
14026166,11,4,12,null,9,null
14026209,4,14,7,null,11,null
14026383,15,3,10,null,15,null
14026494,3,1,15,null,14,null
14026519,15,9,3,null,13,null
14026575,2,2,10,null,15,null
14026612,1,5,14,null,5,null
14026903,6,8,2,null,10,null
14026912,15,9,14,null,15,null
14027188,1,3,15,null,15,null
14027194,4,13,1,null,2,null
14027349,14,13,11,null,9,null
14027375,10,4,2,null,10,null
14027409,1,15,5,null,2,null
14027420,2,2,15,null,1,null
14027807,13,9,13,null,5,null
14028662,12,5,4,null,3,null
14028823,1,1,5,null,10,null
14028984,14,15,12,null,10,null
14029057,12,10,9,null,10,null
14029096,2,4,12,null,15,null
14029104,3,2,12,null,1,null
14029181,5,14,14,null,9,null
14029633,3,13,11,null,15,null
14029738,14,1,2,null,1,null
14029760,1,2,14,null,12,null
14029799,11,15,15,null,15,null
14030050,4,12,4,null,3,null
14030460,6,12,1,null,12,null
14030531,13,12,15,null,2,null
14030532,2,1,13,null,7,null
14030601,12,8,13,null,14,null
14030955,3,15,8,null,2,null
14031370,14,15,13,null,6,null
14031526,2,5,15,null,13,null
14031532,12,1,15,null,5,null
14031885,9,15,14,null,10,null
14032073,11,15,14,null,7,null
14032214,7,8,13,null,13,null
14032231,2,11,2,null,11,null
14032425,2,8,1,null,15,null
14032491,4,2,3,null,14,null
14033211,1,11,9,null,2,null
14033238,5,3,3,null,5,null
14033309,13,15,11,null,13,null
14033400,13,12,2,null,15,null
14033439,12,3,11,null,10,null
14033540,1,7,14,null,13,null
14033658,6,14,14,null,12,null
14033690,3,4,15,null,2,null
14033695,9,5,11,null,9,null
14033829,14,4,9,null,15,null
14033936,1,11,9,null,14,null
14034655,4,3,3,null,14,null
14034764,15,4,12,null,2,null
14035004,14,3,12,null,5,null
14035063,12,2,13,null,9,null
14035172,14,12,11,null,12,null
14035272,4,5,12,null,12,null
14035401,14,3,2,null,2,null
14035506,15,2,14,null,14,null
14035538,12,15,4,null,14,null
14036551,15,11,5,null,8,null
14036615,14,13,14,null,15,null
14036679,12,1,12,null,9,null
14036860,15,13,4,null,11,null
14037008,12,8,1,null,4,null
14037076,2,4,13,null,14,null
14037165,2,14,5,null,14,null
14037663,13,15,14,null,14,null
14038038,11,13,3,null,15,null
14038079,5,2,11,null,4,null
14038376,15,1,1,null,13,null
14038425,5,12,11,null,12,null
14038492,3,7,1,null,1,null
14038707,2,15,12,null,1,null
14038996,3,11,2,null,13,null
14039132,6,14,15,null,15,null
14039229,11,3,2,null,13,null
14039260,9,8,3,null,13,null
14039266,11,1,11,null,11,null
14039338,13,5,15,null,1,null
14039415,2,4,3,null,15,null
14039587,13,15,13,null,2,null
14039755,4,13,15,null,7,null
14039767,11,14,11,null,2,null
14040261,13,12,12,null,13,null
14040325,15,13,12,null,4,null
14040378,13,12,13,null,15,null
14040432,4,6,13,null,5,null
14041103,12,7,6,null,12,null
14041202,2,5,15,null,6,null
14041224,12,13,2,null,2,null
14041329,2,15,10,null,2,null
14041401,14,5,9,null,1,null
14041412,3,12,14,null,10,null
14041444,15,11,13,null,5,null
14041544,5,4,1,null,8,null
14041939,15,2,11,null,12,null
14041982,2,15,4,null,9,null
14042011,10,14,14,null,15,null
14042618,1,14,10,null,14,null
14042656,7,15,12,null,14,null
14042740,1,11,1,null,2,null
14044176,3,10,15,null,4,null
14044579,14,14,2,null,11,null
14044997,15,15,4,null,15,null
14045216,15,9,2,null,7,null
14045492,14,2,8,null,2,null
14045524,15,5,10,null,15,null
14045604,2,15,14,null,6,null
14045998,2,13,6,null,8,null
14046061,6,13,6,null,3,null
14046481,10,11,4,null,5,null
14046593,2,14,5,null,4,null
14046604,4,2,4,null,2,null
14046680,14,2,11,null,13,null
14046731,12,14,1,null,12,null
14046984,11,5,15,null,14,null
14047047,8,14,15,null,15,null
14047063,3,15,2,null,15,null
14047229,15,15,2,null,2,null
14047326,15,8,13,null,13,null
14047375,13,1,13,null,2,null
14047533,14,7,9,null,4,null
14047564,13,3,12,null,10,null
14047696,2,2,3,null,2,null
14047704,3,4,7,null,3,null
14048151,14,5,11,null,3,null
14048286,4,15,11,null,14,null
14048507,13,1,15,null,4,null
14048769,9,15,15,null,1,null
14048816,7,14,11,null,4,null
14049244,7,13,13,null,12,null
14049349,6,4,13,null,3,null
14049453,9,4,1,null,3,null
14049824,2,12,13,null,13,null
14049836,13,5,4,null,1,null
14049960,12,2,6,null,12,null
14050033,13,12,4,null,3,null
14050180,1,5,9,null,10,null
14050601,15,14,4,null,9,null
14050717,13,13,3,null,15,null
14050733,13,2,2,null,10,null
14051182,4,2,2,null,2,null
14051318,2,11,6,null,2,null
14051664,11,7,14,null,8,null
14051687,14,8,12,null,14,null
14051708,5,8,2,null,1,null
14051727,15,15,9,null,15,null
14051845,15,14,2,null,13,null
14051873,10,2,3,null,13,null
14052582,14,11,14,null,15,null
14052780,10,2,12,null,5,null
14052808,9,11,13,null,7,null
14052821,10,14,12,null,7,null
14052836,8,14,4,null,4,null
14053132,4,2,7,null,13,null
14053291,2,15,9,null,11,null
14053357,3,11,2,null,14,null
14053358,12,13,3,null,8,null
14053416,13,2,2,null,1,null
14053492,15,3,12,null,15,null
14053637,6,12,1,null,12,null
14053925,12,3,10,null,2,null
14054121,12,1,7,null,5,null
14054245,1,5,2,null,5,null
14054329,1,8,3,null,2,null
14054542,13,5,6,null,6,null
14054662,10,13,3,null,2,null
14054847,5,11,1,null,1,null
14055542,2,4,6,null,2,null
14055598,14,4,2,null,7,null
14055959,11,12,15,null,2,null
14056050,10,4,15,null,2,null
14056221,15,14,13,null,9,null
14056748,12,10,3,null,15,null
14056856,11,13,15,null,13,null
14057148,12,1,8,null,15,null
14057554,9,15,11,null,14,null
14057720,6,15,13,null,5,null
14057813,13,2,12,null,5,null
14058499,5,12,6,null,12,null
14058894,13,15,10,null,14,null
14059471,12,1,13,null,2,null
14059490,3,12,1,null,11,null
14059621,12,12,2,null,1,null
14059652,2,15,15,null,15,null
14059927,13,5,13,null,2,null
14060424,5,1,8,null,10,null
14060460,4,9,7,null,10,null
14060801,12,13,8,null,3,null
14060859,2,14,1,null,12,null
14060873,2,12,4,null,2,null
14060934,15,3,6,null,1,null
14060992,2,12,15,null,2,null
14060999,8,2,3,null,13,null
14061306,12,3,2,null,3,null
14061352,3,1,5,null,13,null
14061822,15,11,13,null,9,null
14061875,6,15,9,null,3,null
14062552,1,4,15,null,5,null
14062641,12,4,2,null,14,null
14062859,1,2,14,null,15,null
14062877,14,14,4,null,13,null
14063476,13,5,4,null,13,null
14063501,4,11,3,null,13,null
14063652,15,9,6,null,1,null
14063896,9,4,4,null,12,null
14064541,12,10,4,null,11,null
14064688,9,15,4,null,15,null
14064709,5,3,12,null,13,null
14064871,1,2,14,null,11,null
14064910,14,7,4,null,4,null
14064928,2,15,12,null,13,null
14064943,10,13,6,null,6,null
14065007,12,15,14,null,10,null
14065216,15,13,4,null,14,null
14065449,2,15,8,null,15,null
14065523,4,14,11,null,15,null
14065871,14,5,5,null,2,null
14066200,1,11,3,null,7,null
14066440,12,5,2,null,14,null
14066470,2,12,4,null,15,null
14066472,4,5,1,null,3,null
14066665,10,13,15,null,4,null
14066884,13,9,15,null,14,null
14066958,14,15,6,null,8,null
14067143,15,2,9,null,14,null
14067173,2,5,12,null,8,null
14067530,7,12,2,null,4,null
14067581,5,5,11,null,2,null
14067680,3,5,8,null,3,null
14067702,14,12,15,null,12,null
14067740,15,1,9,null,11,null
14067844,14,4,1,null,12,null
14067913,12,2,1,null,12,null
14068534,4,1,4,null,15,null
14068691,14,13,15,null,2,null
14068719,2,15,4,null,15,null
14068751,15,1,12,null,12,null
14069500,13,11,11,null,7,null
14069585,14,7,2,null,14,null
14069634,10,3,2,null,1,null
14069708,1,12,14,null,15,null
14069712,1,11,3,null,14,null
14069924,4,2,13,null,7,null
14069972,8,11,13,null,2,null
14070002,15,15,14,null,4,null
14070437,3,3,14,null,14,null
14070628,4,4,4,null,1,null
14071090,1,12,1,null,4,null
14071380,14,6,15,null,9,null
14071615,14,3,2,null,13,null
14071777,9,15,13,null,10,null
14071817,4,9,2,null,4,null
14071862,3,1,12,null,2,null
14072056,13,13,14,null,9,null
14072186,1,12,3,null,15,null
14072483,10,9,14,null,11,null
14072697,14,12,14,null,9,null
14072746,7,5,5,null,11,null
14072768,14,15,3,null,2,null
14072847,9,13,15,null,15,null
14072872,15,4,4,null,14,null
14072903,13,13,2,null,14,null
14072978,14,1,9,null,4,null
14073531,14,2,15,null,10,null
14073842,12,1,14,null,5,null
14073856,14,5,13,null,3,null
14073904,15,1,2,null,12,null
14073940,1,1,3,null,12,null
14074108,7,4,15,null,15,null
14074137,7,12,5,null,15,null
14074417,12,15,14,null,15,null
14074450,7,13,15,null,13,null
14074458,1,5,1,null,7,null
14074515,8,10,2,null,11,null
14074700,5,13,9,null,13,null
14074821,5,1,4,null,14,null
14074848,2,10,2,null,8,null
14075026,11,12,14,null,3,null
14075073,13,12,13,null,8,null
14075127,14,11,12,null,4,null
14075583,14,11,11,null,14,null
14075651,13,14,13,null,14,null
14075767,9,11,2,null,15,null
14075869,8,11,13,null,2,null
14075958,14,14,5,null,12,null
14076000,1,2,12,null,8,null
14076329,1,2,14,null,13,null
14076431,12,1,5,null,15,null
14076436,14,7,2,null,13,null
14076849,8,15,14,null,2,null
14077000,8,15,15,null,5,null
14077716,15,13,8,null,12,null
14077898,8,2,15,null,5,null
14078578,13,11,1,null,13,null
14078618,7,10,10,null,2,null
14078708,3,8,14,null,2,null
14078796,1,15,1,null,4,null
14079399,2,4,3,null,1,null
14079732,13,12,12,null,3,null
14079802,14,12,12,null,13,null
14079900,15,15,15,null,12,null
14079987,14,5,15,null,15,null
14080011,13,1,11,null,14,null
14080314,4,1,13,null,12,null
14080391,12,15,1,null,12,null
14080500,11,13,12,null,13,null
14080863,7,11,4,null,11,null
14081046,3,4,5,null,15,null
14081052,12,11,2,null,5,null
14081118,2,13,12,null,13,null
14081275,4,4,14,null,1,null
14081999,12,8,2,null,4,null
14082043,7,11,14,null,12,null
14082223,10,8,10,null,12,null
14082245,4,15,12,null,12,null
14082455,12,2,15,null,13,null
14082645,12,9,1,null,9,null
14082761,15,1,15,null,1,null
14082830,2,1,12,null,15,null
14083374,9,15,2,null,12,null
14083662,15,13,5,null,14,null
14083843,8,5,9,null,13,null
14083926,14,12,4,null,13,null
14084024,8,11,9,null,14,null
14084083,2,11,4,null,3,null
14084211,12,1,5,null,15,null
14084235,15,14,13,null,3,null
14084284,4,12,3,null,14,null
14084312,10,12,6,null,2,null
14084480,15,9,11,null,12,null
14084534,15,15,8,null,14,null
14084623,12,8,11,null,10,null
14084734,13,13,4,null,3,null
14084948,2,14,2,null,4,null
14085004,2,13,12,null,4,null
14085018,15,14,9,null,6,null
14085064,7,8,6,null,2,null
14085163,12,12,13,null,5,null
14085492,2,1,4,null,8,null
14085536,7,13,7,null,12,null
14085611,15,11,14,null,3,null
14085667,1,12,9,null,2,null
14085718,4,12,2,null,2,null
14086177,5,3,15,null,1,null
14086895,13,13,14,null,13,null
14087104,4,4,9,null,8,null
14087242,15,5,11,null,4,null
14087330,15,5,9,null,4,null
14087468,4,10,1,null,2,null
14087482,2,4,11,null,13,null
14087493,12,1,15,null,3,null
14088002,1,7,9,null,12,null
14088037,12,6,5,null,8,null
14088058,11,4,15,null,5,null
14088081,13,14,13,null,7,null
14088606,4,14,12,null,12,null
14088779,15,14,12,null,12,null
14089047,15,4,13,null,14,null
14089170,15,10,1,null,15,null
14089194,15,6,2,null,1,null
14089454,15,10,12,null,14,null
14089867,4,15,8,null,11,null
14089975,11,12,15,null,2,null
14089983,11,13,11,null,15,null
14090015,13,3,10,null,6,null
14090121,8,2,5,null,14,null
14090211,2,15,3,null,9,null
14090527,9,6,11,null,10,null
14091191,5,13,11,null,6,null
14091204,3,12,12,null,6,null
14091420,5,15,3,null,1,null
14091496,3,9,5,null,15,null
14091571,13,3,3,null,7,null
14091606,12,15,12,null,14,null
14091799,15,5,11,null,11,null
14092025,2,8,4,null,2,null
14092649,10,15,5,null,4,null
14092982,13,15,15,null,14,null
14093045,1,4,15,null,4,null
14093244,12,13,12,null,15,null
14093380,10,13,13,null,11,null
14093451,4,13,4,null,4,null
14093760,9,13,15,null,6,null
14094061,14,3,2,null,13,null
14094260,13,1,2,null,4,null
14094275,14,4,15,null,11,null
14094514,13,13,12,null,14,null
14094700,14,5,4,null,12,null
14094726,15,15,15,null,11,null
14094873,14,2,14,null,9,null
14095050,1,1,15,null,4,null
14095066,1,4,3,null,12,null
14095245,13,13,9,null,13,null
14095477,1,3,10,null,4,null
14095534,4,14,1,null,5,null
14095895,12,12,5,null,1,null
14095904,1,15,5,null,6,null
14096232,12,5,7,null,3,null
14096240,13,7,12,null,6,null
14096523,10,7,6,null,11,null
14096609,2,4,8,null,12,null
14096645,12,4,2,null,10,null
14096874,12,15,13,null,13,null
14096910,11,13,11,null,10,null
14097010,3,12,2,null,13,null
14097057,12,15,13,null,11,null
14097073,9,14,14,null,3,null
14097411,12,2,2,null,10,null
14098079,13,6,1,null,10,null
14098109,12,6,11,null,12,null
14098182,9,11,2,null,6,null
14098377,4,4,9,null,7,null
14098390,14,4,9,null,14,null
14098419,6,13,13,null,14,null
14098455,7,13,14,null,14,null
14098474,13,12,3,null,3,null
14098633,5,1,12,null,15,null
14099120,15,4,2,null,2,null
14099156,11,9,11,null,13,null
14099250,13,15,4,null,12,null
14099295,2,9,4,null,7,null
14099490,14,13,13,null,8,null
14099608,3,14,13,null,1,null
14099686,8,10,11,null,12,null
14100159,4,11,12,null,3,null
14100423,11,1,13,null,10,null
14100464,15,13,15,null,3,null
14100503,9,14,13,null,2,null
14100593,12,13,3,null,12,null
14100628,9,15,10,null,4,null
14100786,15,2,13,null,10,null
14100970,14,13,15,null,14,null
14101194,10,14,13,null,12,null
14101348,13,13,6,null,14,null
14101527,4,14,2,null,2,null
14101723,8,14,13,null,2,null
14101858,2,5,1,null,13,null
14101915,12,14,12,null,5,null
14102064,9,12,15,null,12,null
14102099,11,14,2,null,2,null
14102164,12,12,2,null,1,null
14102597,11,9,2,null,8,null
14102667,4,15,11,null,0,null
14102710,9,8,13,null,14,null
14102743,15,6,1,null,12,null
14102805,9,14,14,null,8,null
14102839,3,14,4,null,13,null
14102891,14,3,1,null,15,null
14103392,4,1,10,null,14,null
14103724,13,7,12,null,12,null
14103850,15,8,13,null,14,null
14103934,14,14,3,null,15,null
14104136,13,7,2,null,13,null
14104145,7,5,13,null,12,null
14104200,13,12,11,null,15,null
14104420,7,10,2,null,4,null
14104521,12,11,4,null,5,null
14104561,14,13,13,null,11,null
14104689,13,11,5,null,14,null
14104737,8,13,10,null,8,null
14104946,13,15,3,null,4,null
14104956,15,3,4,null,10,null
14105141,4,5,11,null,7,null
14105146,12,13,12,null,15,null
14105412,15,14,4,null,14,null
14105729,13,13,10,null,10,null
14106128,15,15,4,null,14,null
14106170,3,14,2,null,12,null
14106217,14,15,10,null,8,null
14106231,12,13,5,null,9,null
14106373,3,5,5,null,8,null
14106543,5,2,1,null,3,null
14106983,6,7,8,null,13,null
14107433,13,7,12,null,9,null
14107575,13,1,11,null,12,null
14107589,14,9,9,null,12,null
14107792,1,4,13,null,10,null
14107936,6,1,13,null,3,null
14108244,5,14,12,null,13,null
14108319,4,1,3,null,1,null
14108534,15,3,12,null,13,null
14108620,4,15,12,null,15,null
14108751,15,4,15,null,3,null
14108899,15,14,2,null,2,null
14108978,15,15,5,null,5,null
14109526,13,4,12,null,1,null
14109601,4,15,14,null,5,null
14109697,8,7,2,null,6,null
14110126,7,2,2,null,3,null
14110280,3,9,14,null,11,null
14110302,14,6,10,null,4,null
14110548,8,5,10,null,4,null
